"ID_MEASURING_RECORD","VOIVODESHIP","TOWN","MEASURING_POINT_CODE","LATITUDE","LONGITUDE","DATE_MEASUREMENT_START","DATE_MEASUREMENT_END","PERIOD_AND_TIME_SAMPLING","AVG_NOISE_LVL"
"3936","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.50"
"3937","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.60"
"3938","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.80"
"3939","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.00"
"3940","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.90"
"3941","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","71.10"
"3942","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","71.20"
"3943","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","67.50"
"3944","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","68.00"
"3945","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","69.80"
"3946","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.30"
"3947","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.60"
"3948","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.70"
"3949","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.80"
"3950","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.00"
"3951","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.10"
"3952","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.20"
"3953","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.30"
"3954","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.40"
"3955","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.50"
"3956","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.60"
"3957","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.70"
"3958","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.80"
"3959","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.90"
"3960","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.00"
"3961","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.10"
"3962","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.20"
"3963","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.30"
"3964","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.40"
"3965","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.50"
"3966","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.60"
"3967","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.70"
"3968","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.80"
"3969","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.90"
"3970","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.00"
"3971","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.10"
"3972","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.20"
"3973","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.30"
"3974","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.40"
"3975","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.50"
"3976","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.60"
"3977","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.70"
"3978","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.80"
"3979","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.90"
"3980","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.00"
"3981","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.10"
"3982","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.20"
"3983","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.30"
"3984","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.40"
"3985","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.60"
"3986","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.90"
"3987","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","75.30"
"3988","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.20"
"3989","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.30"
"3990","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.40"
"3991","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.00"
"3992","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.20"
"3993","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.60"
"3994","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.80"
"3995","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.90"
"3996","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.00"
"3997","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.10"
"3998","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.20"
"3999","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.30"
"4000","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.40"
"4001","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.50"
"4002","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.60"
"4003","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.00"
"4004","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.10"
"4005","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.60"
"4006","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.60"
"4007","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.70"
"4008","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.20"
"4009","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.30"
"4010","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.40"
"4011","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.50"
"4012","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.80"
"4013","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.00"
"4014","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.10"
"4015","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.20"
"4016","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.30"
"4017","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.50"
"4018","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.60"
"4019","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.70"
"4020","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.00"
"4021","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.10"
"4022","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.30"
"4023","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.20"
"4024","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.90"
"4025","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.20"
"4026","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.30"
"4027","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.40"
"4028","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.50"
"4029","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.60"
"4030","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.70"
"4031","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.80"
"4032","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.10"
"4033","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.20"
"4034","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.40"
"4035","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.50"
"4036","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.80"
"4037","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.90"
"4038","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.20"
"4039","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.30"
"4040","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.40"
"4041","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.50"
"4042","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.00"
"4043","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.20"
"4044","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.40"
"4045","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.90"
"4046","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.20"
"4047","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.80"
"4048","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.20"
"4049","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.30"
"4050","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.50"
"4051","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.70"
"4052","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.90"
"4053","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.00"
"4054","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.10"
"4055","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.30"
"4056","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.40"
"4057","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.50"
"4058","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.60"
"4059","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.70"
"4060","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.80"
"4061","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.90"
"4062","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.00"
"4063","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.10"
"4064","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.60"
"4065","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","68.10"
"4066","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","68.30"
"4067","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","68.70"
"4068","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","68.80"
"4069","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","68.90"
"4070","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.00"
"4071","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.10"
"4072","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.30"
"4073","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.40"
"4074","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.50"
"4075","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.60"
"4076","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.70"
"4077","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.80"
"4078","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.90"
"4079","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.00"
"4080","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.10"
"4081","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.20"
"4082","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.30"
"4083","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.40"
"4084","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.50"
"4085","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.60"
"4086","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.70"
"4087","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.80"
"4088","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.90"
"4089","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.00"
"4090","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.10"
"4091","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.20"
"4092","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.30"
"4093","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.40"
"4094","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.50"
"4095","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.60"
"4096","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.70"
"4097","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.80"
